src/restaurantsystem/Main.java:10:	UnnecessaryImport:	UnnecessaryImport: Unused import 'java.nio.file.Files'
src/restaurantsystem/component/order/OrderManagement.java:377:	ShortVariable:	ShortVariable: Avoid variables with short names like pw
src/restaurantsystem/component/order/OrderManagement.java:378:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'sdf' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:378:	SimpleDateFormatNeedsLocale:	SimpleDateFormatNeedsLocale: When instantiating a SimpleDateFormat object, specify a Locale
src/restaurantsystem/component/order/OrderManagement.java:379:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'date' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:381:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'order' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:383:	UselessParentheses:	UselessParentheses: Useless parentheses.
src/restaurantsystem/component/order/OrderManagement.java:386:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/order/OrderManagement.java:390:	LawOfDemeter:	LawOfDemeter: Call to `getCartItems` on foreign value `cart` (degree 2)
src/restaurantsystem/component/order/OrderManagement.java:403:	UnusedFormalParameter:	UnusedFormalParameter: Avoid unused method parameters such as 'evt'.
src/restaurantsystem/component/order/OrderManagement.java:404:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'im' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:404:	ShortVariable:	ShortVariable: Avoid variables with short names like im
src/restaurantsystem/component/order/OrderManagement.java:409:	UnusedFormalParameter:	UnusedFormalParameter: Avoid unused method parameters such as 'evt'.
src/restaurantsystem/component/order/OrderManagement.java:412:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'newItemId' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:413:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'newItemQuantityAsString' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:413:	LongVariable:	LongVariable: Avoid excessively long variable names like newItemQuantityAsString
src/restaurantsystem/component/order/OrderManagement.java:417:	OnlyOneReturn:	OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method
src/restaurantsystem/component/order/OrderManagement.java:423:	OnlyOneReturn:	OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method
src/restaurantsystem/component/order/OrderManagement.java:427:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'newItemQuantity' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:429:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'newItem' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:444:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'cartItem' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:448:	LawOfDemeter:	LawOfDemeter: Call to `getCart` on foreign value `orderService` (degree 1)
src/restaurantsystem/component/order/OrderManagement.java:457:	UnusedFormalParameter:	UnusedFormalParameter: Avoid unused method parameters such as 'evt'.
src/restaurantsystem/component/order/OrderManagement.java:464:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/component/order/OrderManagement.java:466:	LawOfDemeter:	LawOfDemeter: Call to `getCartItems` on foreign value `orderService.getCart()` (degree 2)
src/restaurantsystem/component/order/OrderManagement.java:466:	LawOfDemeter:	LawOfDemeter: Call to `getCart` on foreign value `orderService` (degree 1)
src/restaurantsystem/component/order/OrderManagement.java:466:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'cartItems' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:468:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'stringBuilder' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:472:	AppendCharacterWithChar:	AppendCharacterWithChar: Avoid appending characters as strings in StringBuffer.append.
src/restaurantsystem/component/order/OrderManagement.java:474:	AppendCharacterWithChar:	AppendCharacterWithChar: Avoid appending characters as strings in StringBuffer.append.
src/restaurantsystem/component/order/OrderManagement.java:476:	AppendCharacterWithChar:	AppendCharacterWithChar: Avoid appending characters as strings in StringBuffer.append.
src/restaurantsystem/component/order/OrderManagement.java:487:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/order/OrderManagement.java:488:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/order/OrderManagement.java:489:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/order/OrderManagement.java:492:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'info' could be declared final
src/restaurantsystem/component/order/OrderManagement.java:493:	AvoidLiteralsInIfCondition:	AvoidLiteralsInIfCondition: Avoid using literals in if statements
src/restaurantsystem/component/order/OrderManagement.java:499:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/order/OrderManagement.java:499:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file
src/restaurantsystem/component/order/OrderManagement.java:499:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'java.util.logging': 'Logger' is already in scope because it is imported in this file
src/restaurantsystem/component/order/OrderManagement.java:500:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/order/OrderManagement.java:501:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/order/OrderManagement.java:501:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file
src/restaurantsystem/component/order/OrderManagement.java:501:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'java.util.logging': 'Logger' is already in scope because it is imported in this file
src/restaurantsystem/component/order/OrderManagement.java:502:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/order/OrderManagement.java:503:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/order/OrderManagement.java:503:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file
src/restaurantsystem/component/order/OrderManagement.java:503:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'java.util.logging': 'Logger' is already in scope because it is imported in this file
src/restaurantsystem/component/order/OrderManagement.java:504:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/order/OrderManagement.java:505:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/order/OrderManagement.java:505:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file
src/restaurantsystem/component/order/OrderManagement.java:505:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'java.util.logging': 'Logger' is already in scope because it is imported in this file
src/restaurantsystem/component/order/OrderManagement.java:516:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:516:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:516:	SingularField:	SingularField: Perhaps 'addToCartButton' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:517:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:517:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:517:	SingularField:	SingularField: Perhaps 'backButton' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:518:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:518:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:518:	SingularField:	SingularField: Perhaps 'clearCartButton' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:519:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:519:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:519:	LongVariable:	LongVariable: Avoid excessively long variable names like itemIDToOrderField
src/restaurantsystem/component/order/OrderManagement.java:520:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:520:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:520:	LongVariable:	LongVariable: Avoid excessively long variable names like itemOrderQuantityField
src/restaurantsystem/component/order/OrderManagement.java:521:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:521:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:521:	SingularField:	SingularField: Perhaps 'jLabel1' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:522:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:522:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:522:	SingularField:	SingularField: Perhaps 'jLabel10' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:523:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:523:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:523:	SingularField:	SingularField: Perhaps 'jLabel2' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:524:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:524:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:524:	SingularField:	SingularField: Perhaps 'jLabel3' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:525:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:525:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:525:	SingularField:	SingularField: Perhaps 'jLabel4' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:526:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:526:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:526:	SingularField:	SingularField: Perhaps 'jLabel5' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:527:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:527:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:527:	SingularField:	SingularField: Perhaps 'jLabel6' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:528:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:528:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:528:	SingularField:	SingularField: Perhaps 'jLabel7' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:529:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:529:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:529:	SingularField:	SingularField: Perhaps 'jLabel8' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:530:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:530:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:530:	SingularField:	SingularField: Perhaps 'jPanel1' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:531:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:531:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:531:	SingularField:	SingularField: Perhaps 'jPanel2' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:532:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:532:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:532:	SingularField:	SingularField: Perhaps 'jPanel3' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:533:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:533:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:533:	SingularField:	SingularField: Perhaps 'jScrollPane1' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:534:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:534:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:534:	SingularField:	SingularField: Perhaps 'jScrollPane2' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:535:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:535:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:535:	SingularField:	SingularField: Perhaps 'orderButton' could be replaced by a local variable.
src/restaurantsystem/component/order/OrderManagement.java:536:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:536:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:537:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:537:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/order/OrderManagement.java:538:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/order/OrderManagement.java:538:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/model/Cart.java:14:	DataClass:	DataClass: The class 'Cart' is suspected to be a Data Class (WOC=20.000%, NOPA=0, NOAM=4, WMC=6)
src/restaurantsystem/model/Cart.java:14:	ShortClassName:	ShortClassName: Avoid short class names like Cart
src/restaurantsystem/model/Cart.java:16:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Cart.java:17:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Cart.java:19:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/model/Cart.java:19:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'cartItems' is not assigned and could be declared final
src/restaurantsystem/model/Cart.java:19:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'totalPrice' is not assigned and could be declared final
src/restaurantsystem/model/Cart.java:28:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'cartItems' is not assigned and could be declared final
src/restaurantsystem/model/Cart.java:32:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/model/Cart.java:32:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'cartItem' is not assigned and could be declared final
src/restaurantsystem/model/Cart.java:44:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'totalPrice' is not assigned and could be declared final
src/restaurantsystem/model/CartItem.java:12:	DataClass:	DataClass: The class 'CartItem' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=7)
src/restaurantsystem/model/CartItem.java:14:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/CartItem.java:15:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/CartItem.java:16:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/CartItem.java:18:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/model/CartItem.java:18:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'item' is not assigned and could be declared final
src/restaurantsystem/model/CartItem.java:18:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'price' is not assigned and could be declared final
src/restaurantsystem/model/CartItem.java:18:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'quantity' is not assigned and could be declared final
src/restaurantsystem/model/CartItem.java:28:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'item' is not assigned and could be declared final
src/restaurantsystem/model/CartItem.java:36:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'quantity' is not assigned and could be declared final
src/restaurantsystem/model/CartItem.java:44:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'price' is not assigned and could be declared final
src/restaurantsystem/model/Item.java:12:	DataClass:	DataClass: The class 'Item' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=7)
src/restaurantsystem/model/Item.java:12:	ShortClassName:	ShortClassName: Avoid short class names like Item
src/restaurantsystem/model/Item.java:13:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Item.java:14:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Item.java:15:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Item.java:17:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/model/Item.java:17:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'name' is not assigned and could be declared final
src/restaurantsystem/model/Item.java:17:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'price' is not assigned and could be declared final
src/restaurantsystem/model/Item.java:17:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'quantity' is not assigned and could be declared final
src/restaurantsystem/model/Item.java:27:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'name' is not assigned and could be declared final
src/restaurantsystem/model/Item.java:35:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'price' is not assigned and could be declared final
src/restaurantsystem/model/Item.java:43:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'quantity' is not assigned and could be declared final
src/restaurantsystem/model/Labour.java:12:	DataClass:	DataClass: The class 'Labour' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=7)
src/restaurantsystem/model/Labour.java:13:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Labour.java:13:	ShortVariable:	ShortVariable: Avoid variables with short names like id
src/restaurantsystem/model/Labour.java:14:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Labour.java:15:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Labour.java:17:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/model/Labour.java:17:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'id' is not assigned and could be declared final
src/restaurantsystem/model/Labour.java:17:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'name' is not assigned and could be declared final
src/restaurantsystem/model/Labour.java:17:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'salary' is not assigned and could be declared final
src/restaurantsystem/model/Labour.java:17:	ShortVariable:	ShortVariable: Avoid variables with short names like id
src/restaurantsystem/model/Labour.java:27:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'id' is not assigned and could be declared final
src/restaurantsystem/model/Labour.java:27:	ShortVariable:	ShortVariable: Avoid variables with short names like id
src/restaurantsystem/model/Labour.java:35:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'name' is not assigned and could be declared final
src/restaurantsystem/model/Labour.java:43:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'salary' is not assigned and could be declared final
src/restaurantsystem/model/Order.java:12:	DataClass:	DataClass: The class 'Order' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=7)
src/restaurantsystem/model/Order.java:13:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Order.java:14:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Order.java:15:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/Order.java:17:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/model/Order.java:17:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'date' is not assigned and could be declared final
src/restaurantsystem/model/Order.java:17:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'orderID' is not assigned and could be declared final
src/restaurantsystem/model/Order.java:17:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'price' is not assigned and could be declared final
src/restaurantsystem/model/Order.java:27:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'orderID' is not assigned and could be declared final
src/restaurantsystem/model/Order.java:35:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'price' is not assigned and could be declared final
src/restaurantsystem/model/Order.java:43:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'date' is not assigned and could be declared final
src/restaurantsystem/model/OrderLine.java:12:	DataClass:	DataClass: The class 'OrderLine' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=8, WMC=9)
src/restaurantsystem/model/OrderLine.java:13:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/OrderLine.java:14:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/OrderLine.java:15:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/OrderLine.java:16:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/model/OrderLine.java:18:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/model/OrderLine.java:18:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'name' is not assigned and could be declared final
src/restaurantsystem/model/OrderLine.java:18:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'orderID' is not assigned and could be declared final
src/restaurantsystem/model/OrderLine.java:18:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'price' is not assigned and could be declared final
src/restaurantsystem/model/OrderLine.java:18:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'quantity' is not assigned and could be declared final
src/restaurantsystem/model/OrderLine.java:29:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'orderID' is not assigned and could be declared final
src/restaurantsystem/model/OrderLine.java:37:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'name' is not assigned and could be declared final
src/restaurantsystem/model/OrderLine.java:45:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'quantity' is not assigned and could be declared final
src/restaurantsystem/model/OrderLine.java:53:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'price' is not assigned and could be declared final
src/restaurantsystem/service/ItemService.java:29:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/ItemService.java:29:	UncommentedEmptyConstructor:	UncommentedEmptyConstructor: Document empty constructor
src/restaurantsystem/service/ItemService.java:29:	UnnecessaryConstructor:	UnnecessaryConstructor: Avoid unnecessary constructors - the compiler will generate these for you
src/restaurantsystem/service/ItemService.java:32:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/ItemService.java:33:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'items' could be declared final
src/restaurantsystem/service/ItemService.java:34:	AvoidDuplicateLiterals:	AvoidDuplicateLiterals: The String literal "storage/item.txt" appears 9 times in this file; the first occurrence is on line 34
src/restaurantsystem/service/ItemService.java:34:	AvoidFileStream:	AvoidFileStream: Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter
src/restaurantsystem/service/ItemService.java:36:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'itemLine' could be declared final
src/restaurantsystem/service/ItemService.java:38:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'itemInfo' could be declared final
src/restaurantsystem/service/ItemService.java:40:	AvoidInstantiatingObjectsInLoops:	AvoidInstantiatingObjectsInLoops: Avoid instantiating new objects inside loops
src/restaurantsystem/service/ItemService.java:40:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'item' could be declared final
src/restaurantsystem/service/ItemService.java:46:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
